"range_0","range_1","range_2","range_3","range_4","range_5","range_6","range_7","range_8","range_9","range_10","range_11","range_12","range_13","range_14","range_15","range_16","range_17","range_18","range_19","range_20","range_21","range_22","range_23","range_24","range_25","range_26","range_27","range_28","range_29","range_30","range_31","range_32","range_33","range_34","range_35","range_36","range_37","range_38","range_39","range_40","range_41","range_42","range_43","range_44","range_45","range_46","range_47","range_48","range_49","range_50","range_51","range_52","range_53","range_54","range_55","range_56","range_57","range_58","range_59","range_60","range_61","range_62"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47070059180259705","0.46598732471466064","0.46420878171920776","0.47121119499206543","0.48726096749305725","12.0","0.4729607403278351","0.4684668183326721","0.4676862061023712","0.46866026520729065","0.4718644320964813","0.5467008352279663","0.5472419857978821","0.45889416337013245","0.45979470014572144","0.4619993269443512","0.4658876657485962","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47092321515083313","0.4661683142185211","0.4643769860267639","0.47125381231307983","0.4873064458370209","12.0","0.4731783866882324","0.46864113211631775","0.46784693002700806","0.4688158631324768","0.4720015525817871","0.5469085574150085","0.5474005937576294","0.4590558707714081","0.45995277166366577","0.4621518850326538","0.46603694558143616","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47067123651504517","0.46596434712409973","0.4641859829425812","0.47120535373687744","0.4872593581676483","12.0","0.47292667627334595","0.4684406816959381","0.4676659405231476","0.46863994002342224","0.47184085845947266","0.5466731190681458","0.5472281575202942","0.45887190103530884","0.4597736895084381","0.46197956800460815","0.4658689796924591","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4708924889564514","0.4661424160003662","0.46435561776161194","0.47124937176704407","0.48730334639549255","12.0","0.47315171360969543","0.46861499547958374","0.4678252339363098","0.4687955379486084","0.4719853103160858","0.546859085559845","0.5474501848220825","0.4590335488319397","0.45993176102638245","0.4621320962905884","0.46601688861846924","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4706493318080902","0.4659471809864044","0.46417030692100525","0.47120678424835205","0.48725780844688416","12.0","0.4729044735431671","0.4684232473373413","0.46765145659446716","0.46862542629241943","0.4718291163444519","0.5467206239700317","0.5472202301025391","0.4588579535484314","0.45975831151008606","0.4619668424129486","0.46585607528686523","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4708704650402069","0.4661266505718231","0.4643385410308838","0.47125232219696045","0.4873049259185791","12.0","0.47312504053115845","0.46859610080718994","0.467810720205307","0.4687809646129608","0.4719705879688263","0.5468452572822571","0.5473331809043884","0.45901820063591003","0.4599177837371826","0.4621179699897766","0.4660039246082306","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4709246754646301","0.46617260575294495","0.46438270807266235","0.4712640643119812","0.48731744289398193","12.0","0.4731798768043518","0.46863821148872375","0.46785128116607666","0.4688202440738678","0.4720059633255005","0.5467602014541626","0.5472360849380493","0.45906001329421997","0.45995697379112244","0.4621575176715851","0.46604272723197937","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4709510803222656","0.46619558334350586","0.46440407633781433","0.47127145528793335","0.4873253107070923","12.0","0.4732080101966858","0.46866148710250854","0.4678730368614197","0.4688405990600586","0.47202515602111816","0.5468769073486328","0.547376811504364","0.4590809643268585","0.45997798442840576","0.4621772766113281","0.4660627841949463","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4707928001880646","0.46606630086898804","0.4642828702926636","0.47124648094177246","0.4872954785823822","12.0","0.47304508090019226","0.4685351252555847","0.4677571952342987","0.46872857213020325","0.4719219207763672","0.5466336011886597","0.5471726655960083","0.4589652419090271","0.45986464619636536","0.46206995844841003","0.46595510840415955","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47088953852653503","0.4661424160003662","0.46435561776161194","0.4712582230567932","0.48731276392936707","12.0","0.4731428325176239","0.46860769391059875","0.4678252339363098","0.4687955379486084","0.47197943925857544","0.5468294024467468","0.5473034977912903","0.4590335488319397","0.45993176102638245","0.4621334671974182","0.46601974964141846","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
