"range_0","range_1","range_2","range_3","range_4","range_5","range_6","range_7","range_8","range_9","range_10","range_11","range_12","range_13","range_14","range_15","range_16","range_17","range_18","range_19","range_20","range_21","range_22","range_23","range_24","range_25","range_26","range_27","range_28","range_29","range_30","range_31","range_32","range_33","range_34","range_35","range_36","range_37","range_38","range_39","range_40","range_41","range_42","range_43","range_44","range_45","range_46","range_47","range_48","range_49","range_50","range_51","range_52","range_53","range_54","range_55","range_56","range_57","range_58","range_59","range_60","range_61","range_62"
"12.0","12.0","12.0","12.0","12.0","12.0","0.8441267609596252","0.8407927751541138","0.8410981893539429","0.8414933085441589","0.8418567180633545","0.8422726392745972","0.8424873352050781","0.8427778482437134","0.5571398735046387","0.549796462059021","0.5475565791130066","0.5466276407241821","0.5471706986427307","0.5490643978118896","0.5528250336647034","0.6568303108215332","0.6618598699569702","0.6748035550117493","0.842439591884613","0.8419983983039856","0.8415957093238831","0.8409468531608582","0.8404356241226196","0.8397772312164307","0.8391029238700867","0.8390054106712341","0.8383182287216187","0.83762127161026","0.8368499875068665","0.8360370397567749","0.8352564573287964","0.8344435095787048","0.8361371159553528","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.8401802182197571","0.8389043211936951","0.8392078876495361","0.8396055698394775","0.839962363243103","0.8404180407524109","0.8406410217285156","0.8409253358840942","0.5570762157440186","0.5498645305633545","0.5476120710372925","0.5467047691345215","0.5472360849380493","0.5491621494293213","0.5528796315193176","0.6586787700653076","0.6636838912963867","0.6764451265335083","0.8406330943107605","0.8401941657066345","0.8397660255432129","0.8391162157058716","0.8386078476905823","0.8379115462303162","0.8372363448143005","0.837134838104248","0.8364496231079102","0.835759699344635","0.8349265456199646","0.8341212272644043","0.8333389163017273","0.8325291275978088","0.8323418498039246","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.8364971280097961","0.8369641304016113","0.8372657895088196","0.8376612663269043","0.8380206227302551","0.8384785652160645","0.8387376070022583","0.8390251398086548","0.5570186972618103","0.5497944951057434","0.5475526452064514","0.5466276407241821","0.5471706986427307","0.549116313457489","0.5528735518455505","0.6601858139038086","0.6651639342308044","0.6777665615081787","0.838764488697052","0.8383281826972961","0.8378701210021973","0.8372239470481873","0.8367140889167786","0.8359848856925964","0.8353092074394226","0.8352080583572388","0.8345205187797546","0.8337870240211487","0.8329524993896484","0.8321502804756165","0.8313708901405334","0.8305597901344299","0.8297669291496277","0.833235502243042","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","0.8378177881240845","0.8345455527305603","0.8350790739059448","0.8353742361068726","0.8357675075531006","0.8361295461654663","0.8365804553031921","0.8368890881538391","0.837175190448761","0.5571296215057373","0.5499285459518433","0.5476260781288147","0.5467344522476196","0.5472360849380493","0.5491122603416443","0.5529463291168213","0.6620445251464844","0.6669914722442627","0.6794134378433228","0.8369597792625427","0.836521327495575","0.8360381126403809","0.8353956341743469","0.8348885774612427","0.8341128826141357","0.8334457874298096","0.8333451747894287","0.8326598405838013","0.8318692445755005","0.8310378789901733","0.8302339315414429","0.8294621109962463","0.8286495208740234","0.8277919888496399","0.8297885656356812","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","0.8341288566589355","0.8325528502464294","0.8330830931663513","0.8334268927574158","0.8338225483894348","0.8341825008392334","0.834631085395813","0.8349795341491699","0.8352640867233276","0.5570371747016907","0.5498204827308655","0.5475386381149292","0.5466375350952148","0.5471410155296326","0.5490224957466125","0.5529038906097412","0.663523256778717","0.6684449911117554","0.6807035803794861","0.8350799083709717","0.8346439599990845","0.8341361284255981","0.8334923982620239","0.8329886794090271","0.832180917263031","0.8315131664276123","0.8314175009727478","0.8307344913482666","0.8298922181129456","0.8290639519691467","0.828262984752655","0.8274851441383362","0.826653242111206","0.8257585763931274","0.826451301574707","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","0.8301898241043091","0.8306013941764832","0.8311333060264587","0.8315389752388","0.8319323062896729","0.8322903513908386","0.8327412009239197","0.8331382870674133","0.8334215879440308","0.5570454001426697","0.5498524904251099","0.5476101040840149","0.5466098785400391","0.547160804271698","0.5490503907203674","0.552891731262207","0.6654037833213806","0.6702936291694641","0.6823709011077881","0.8332771062850952","0.8328437805175781","0.83231121301651","0.8316711783409119","0.8311475515365601","0.8303122520446777","0.8296440243721008","0.8295487761497498","0.8288678526878357","0.8279743194580078","0.8271490335464478","0.8263466954231262","0.8255761861801147","0.8246755599975586","0.823784589767456","0.8229213953018188","0.8272397518157959","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","0.8323478102684021","0.8281955718994141","0.8286092281341553","0.8291379809379578","0.8295958638191223","0.8299914002418518","0.8303473591804504","0.8307958245277405","0.8312137126922607","0.8315138220787048","0.5569099187850952","0.549654483795166","0.5474792122840881","0.5466948747634888","0.5470914840698242","0.5490803718566895","0.5527946949005127","0.6669211983680725","0.6717644333839417","0.6836908459663391","0.8315873742103577","0.8309782147407532","0.8304168581962585","0.8297759294509888","0.8292146921157837","0.828384280204773","0.8277199268341064","0.8276205658912659","0.82691490650177","0.8260022401809692","0.8251799941062927","0.82438063621521","0.8236086368560791","0.8226491212844849","0.8217620253562927","0.8208981156349182","0.8238773345947266","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","0.8284858465194702","0.826251745223999","0.8266626596450806","0.8271883726119995","0.827657163143158","0.8280958533287048","0.8284544348716736","0.8289005160331726","0.829316258430481","0.8296695351600647","0.5570905804634094","0.5498005151748657","0.54762202501297","0.5466830134391785","0.5470657348632812","0.5490663647651672","0.5528594255447388","0.6688328981399536","0.6736075282096863","0.6853480339050293","0.8301911950111389","0.8294982314109802","0.8285855650901794","0.8279435634613037","0.8273404240608215","0.8265145421028137","0.825849711894989","0.8257553577423096","0.8249936103820801","0.824079692363739","0.8232561349868774","0.8224598169326782","0.821659505367279","0.8206638097763062","0.8197759985923767","0.8189201354980469","0.8203952312469482","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","0.8246461153030396","0.8243347406387329","0.8247478008270264","0.8252704739570618","0.8257410526275635","0.826240599155426","0.8265971541404724","0.8270455002784729","0.8274591565132141","0.8278559446334839","0.5573062896728516","0.5499565601348877","0.5477688908576965","0.5468689799308777","0.5472579002380371","0.549239993095398","0.5529565215110779","0.6708656549453735","0.6755573749542236","0.6870943903923035","0.8288406729698181","0.8281004428863525","0.8271326422691345","0.8261555433273315","0.8255106210708618","0.8246847987174988","0.8240193128585815","0.8239253163337708","0.8231035470962524","0.822197437286377","0.8213768601417542","0.820578932762146","0.8197107315063477","0.8187146782875061","0.8178304433822632","0.8169737458229065","0.8169291019439697","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","0.826029360294342","0.8218753933906555","0.822341799736023","0.8227521181106567","0.8232762813568115","0.8237440586090088","0.8242990970611572","0.8246536254882812","0.825099766254425","0.8255157470703125","0.8259556889533997","0.5572097301483154","0.5498245358467102","0.5476418137550354","0.5467443466186523","0.5472419857978821","0.5491700768470764","0.5529544949531555","0.6724828481674194","0.6771150827407837","0.688495397567749","0.8273451328277588","0.8265674710273743","0.8255992531776428","0.8245051503181458","0.8235815167427063","0.8227558732032776","0.8220944404602051","0.8220009803771973","0.8211241364479065","0.8202171921730042","0.8193997144699097","0.818609356880188","0.8176738619804382","0.8166820406913757","0.8158017992973328","0.8149487376213074","0.8141230344772339","0.8183122873306274","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
